,id_ruta,id_avion,id_origen,id_destino,tiempo_salida,duracion
1194,1194,457,299738,4573,1581395201,14100
1195,1195,53,3684,3658,1581370001,5640
1196,1196,705,3878,3368,1582514801,4080
1197,1197,603,27223,2050,1581334001,8490
1198,1198,337,3488,3368,1582453601,8910
1199,1199,737,3457,4512,1581510401,5610
1200,1200,771,3796,4296,1582385201,14040
1201,1201,886,6467,5872,1582248401,5160
1202,1202,230,3458,27228,1582043201,5250
1203,1203,109,35141,3981,1582414001,10860
1204,1204,509,3227,6455,1582226801,3930
1205,1205,440,2562,6455,1582406801,13620
1206,1206,106,2878,5306,1582172801,6450
1207,1207,792,3894,2418,1581269201,3900
1208,1208,396,325947,3569,1581283601,5970
1209,1209,534,2783,2418,1582406801,8520
1210,1210,594,2613,26476,1582090001,11760
1211,1211,473,3473,2601,1582176401,11190
1212,1212,98,27215,5087,1582504001,5310
1213,1213,915,3482,3364,1581751601,5850
1214,1214,35,2301,5598,1581510401,10620
1215,1215,285,3796,5689,1581712001,6570
1216,1216,660,3479,4461,1582493201,5910
1217,1217,637,3227,26751,1581445601,4380
1218,1218,869,3982,5544,1582039601,10290
1219,1219,909,3883,27220,1581287201,10770
1220,1220,3,2488,2758,1582284401,12270
1221,1221,543,308273,2993,1581744401,4740
1222,1222,336,26887,3857,1581582401,3900
1223,1223,289,26596,5197,1582111601,10170
1224,1224,677,3561,5627,1581488801,11190
1225,1225,0,2613,27199,1581708401,8790
1226,1226,316,26411,26700,1582648001,3960
1227,1227,912,2648,2648,1582421201,12810
1228,1228,33,3864,2766,1581503201,11370
1229,1229,453,3864,4505,1581654401,13710
1230,1230,206,4713,5079,1582244801,10950
1231,1231,434,26874,4355,1581528401,11070
1232,1232,600,3863,2219,1582507601,10920
1233,1233,553,4366,3638,1582673201,4260
1234,1234,82,308633,3715,1581888401,4110
1235,1235,240,3438,4757,1582475201,3780
1236,1236,556,5101,4386,1581431201,8610
1237,1237,24,4189,3084,1581290801,12300
1238,1238,504,2213,32672,1582468001,12210
1239,1239,24,4613,2601,1581478001,7260
1240,1240,296,3113,4366,1582007201,5310
1241,1241,86,3490,3451,1581823601,5670
1242,1242,402,6193,26394,1582406801,9270
1243,1243,570,27229,3673,1581686801,8310
1244,1244,352,3707,2488,1582378001,11670
1245,1245,620,2459,26596,1581888401,6180
1246,1246,586,5079,2401,1582435601,7980
1247,1247,626,6431,27236,1582223201,6120
1248,1248,378,5222,2214,1581452801,9420
1249,1249,280,3610,6247,1582187201,10170
1250,1250,654,2488,2601,1581265601,12540
1251,1251,265,3883,3765,1582219601,10830
1252,1252,754,3766,4636,1582432001,12090
1253,1253,610,2118,3887,1582309601,3780
1254,1254,840,2419,26789,1581906401,6990
1255,1255,62,5566,2487,1582684001,4260
1256,1256,452,325947,3907,1581539201,13380
1257,1257,943,2162,5576,1581607601,11340
1258,1258,204,3610,2220,1582450001,7170
1259,1259,96,309668,3638,1581298001,3630
1260,1260,719,3690,4411,1581773201,5250
1261,1261,885,3584,3392,1581492401,3780
1262,1262,203,2488,2530,1581769601,9990
1263,1263,565,35141,4533,1582655201,8250
1264,1264,831,4038,3573,1581557201,7980
1265,1265,926,5663,2602,1582000001,9660
1266,1266,54,28118,3237,1582500401,10470
1267,1267,465,2104,27195,1582482401,8910
1268,1268,387,5629,3521,1581935201,10680
1269,1269,441,27196,4459,1581701201,13980
1270,1270,274,3878,4636,1582676801,4440
1271,1271,737,5510,26629,1581712001,8880
1272,1272,226,3569,3483,1581740801,12480
1273,1273,967,3744,2542,1582356401,7140
1274,1274,205,326363,2599,1582057601,9750
1275,1275,142,4806,2533,1581827201,7200
1276,1276,352,44093,27195,1582648001,10590
1277,1277,411,4456,5166,1582118801,7380
1278,1278,316,3594,3642,1582597601,10080
1279,1279,717,3796,3862,1582338401,4350
1280,1280,161,2975,3642,1582201601,5460
1281,1281,151,3638,2434,1581798401,5190
1282,1282,122,3752,4614,1581406001,6870
1283,1283,481,325736,2608,1582504001,6300
1284,1284,167,6015,3673,1581697601,6090
1285,1285,599,2669,299738,1581701201,8010
1286,1286,696,3481,6440,1582399601,5460
1287,1287,283,2422,3377,1582529201,14070
1288,1288,715,3932,5536,1582118801,3990
1289,1289,123,2213,4613,1582046801,8670
1290,1290,298,5360,2537,1582424801,14010
1291,1291,777,5906,67,1581866801,11490
1292,1292,646,3879,2223,1581366401,4590
1293,1293,550,2448,6421,1582586801,6210
1294,1294,937,2444,2578,1582637201,3930
1295,1295,445,27223,27221,1582316801,12030
1296,1296,250,6193,4509,1582118801,5670
1297,1297,519,4318,34954,1582298801,6570
1298,1298,305,3482,4469,1582522001,3780
1299,1299,478,6446,3249,1581442001,12960
1300,1300,430,3773,3744,1581301601,5670
1301,1301,164,2864,3584,1582561601,12960
1302,1302,410,6255,4293,1581647201,5850
1303,1303,836,3247,5781,1582583201,8640
1304,1304,321,3083,4806,1581557201,12990
1305,1305,657,3914,2599,1581542801,4050
1306,1306,522,4553,3157,1582666001,13830
1307,1307,919,4569,3951,1581917201,3990
1308,1308,787,3547,3458,1582255601,7020
1309,1309,135,3681,299738,1582302401,7410
1310,1310,86,3847,3878,1581431201,7740
1311,1311,414,3491,3531,1582421201,9360
1312,1312,368,3640,3183,1582522001,13110
1313,1313,35,3481,4762,1581546401,11160
1314,1314,934,4862,3602,1582576001,6360
1315,1315,762,4020,5629,1581730001,6090
1316,1316,140,5656,4542,1581974801,9150
1317,1317,881,26835,2488,1581510401,12990
1318,1318,648,2648,2418,1581690401,3600
1319,1319,504,2307,3473,1581452801,11010
1320,1320,253,5235,16091,1581578801,5940
1321,1321,828,3605,6476,1582082801,9480
1322,1322,206,3680,3552,1581755201,10710
1323,1323,217,27199,3547,1581625601,4710
1324,1324,592,3610,1717,1582036001,8670
1325,1325,753,27096,5222,1582255601,14100
1326,1326,402,300795,3926,1582187201,6450
1327,1327,461,2613,3419,1581456401,14280
1328,1328,71,2417,4515,1582518401,10320
1329,1329,59,4567,3855,1581618401,10230
1330,1330,797,5598,3481,1581470801,4890
1331,1331,493,26609,4613,1582554401,8970
1332,1332,9,5097,26874,1582025201,13890
1333,1333,187,2444,2942,1582608401,12390
1334,1334,788,3263,4490,1582435601,13530
1335,1335,209,3643,5974,1581568001,8400
1336,1336,145,2213,3932,1581301601,5070
1337,1337,402,5687,5656,1582525601,9300
1338,1338,652,27229,26745,1581488801,10140
1339,1339,99,4366,27145,1581949601,12840
1340,1340,62,27131,4793,1582504001,5670
1341,1341,675,3974,3879,1582399601,6150
1342,1342,152,4296,4806,1582140401,14160
1343,1343,767,26596,3681,1582187201,3690
1344,1344,660,3157,3879,1582478801,12900
1345,1345,695,3499,2530,1581863201,6630
1346,1346,558,4370,5079,1582021601,5280
1347,1347,116,5516,3620,1582370801,4380
1348,1348,624,2487,4345,1581812801,12510
1349,1349,762,3486,41136,1581751601,8970
1350,1350,756,3441,313262,1582086401,12720
1351,1351,218,3227,3907,1582630001,11970
1352,1352,149,3685,2476,1581863201,5400
1353,1353,67,30601,3657,1582032401,13830
1354,1354,313,4185,2415,1581568001,10350
1355,1355,428,3876,3084,1581895601,12960
1356,1356,679,3879,5910,1582547201,12840
1357,1357,739,3925,44093,1582331201,7500
1358,1358,682,3668,3386,1581924401,13200
1359,1359,185,5303,27221,1582248401,10350
1360,1360,746,3387,42924,1581650801,10770
1361,1361,47,2389,3755,1582054001,13950
1362,1362,302,27119,3448,1581456401,13470
1363,1363,809,67,35145,1582241201,10560
1364,1364,192,4379,3747,1582079201,8970
1365,1365,719,302303,2217,1582374401,6270
1366,1366,730,35102,5656,1581859601,11100
1367,1367,108,3568,3684,1582633601,3840
1368,1368,766,3668,27215,1582651601,4260
1369,1369,54,6440,2562,1582432001,8040
1370,1370,771,27236,5235,1581427601,6300
1371,1371,577,3883,4258,1582324001,4320
1372,1372,61,2608,3778,1582162001,7860
1373,1373,625,3191,3391,1581366401,4380
1374,1374,873,4226,3700,1581539201,4410
1375,1375,620,6426,2307,1582349201,10440
1376,1376,831,3486,4427,1581596801,9330
1377,1377,875,3595,2301,1581571601,11070
1378,1378,513,2461,27243,1582306001,3720
1379,1379,269,2492,4355,1581830801,8160
1380,1380,636,27145,4613,1581611201,5670
1381,1381,379,6384,3099,1581744401,4050
1382,1382,655,3594,2578,1582475201,6300
1383,1383,83,41136,26589,1582439201,12600
1384,1384,553,4448,4565,1581686801,11610
1385,1385,513,3364,3081,1581679601,11430
1386,1386,710,27201,4168,1581377201,13320
1387,1387,966,3909,4512,1581676001,9360
1388,1388,385,3471,3421,1581863201,10200
1389,1389,255,4456,3466,1581596801,12240
1390,1390,685,325947,5242,1581672401,14340
1391,1391,852,26708,26901,1581622001,13170
1392,1392,118,3528,3747,1582039601,4020
1393,1393,348,3685,26401,1582151201,8670
1394,1394,975,3441,4482,1581856001,12240
1395,1395,178,324731,2225,1581701201,9540
1396,1396,870,5433,26412,1581697601,5820
1397,1397,280,6506,299738,1581496001,6720
1398,1398,521,3227,6061,1581776801,3750
1399,1399,605,5891,2998,1582414001,11730
1400,1400,559,4344,4713,1582468001,9990
1401,1401,341,3641,3690,1582172801,6120
1402,1402,717,4533,27220,1581845201,3810
1403,1403,435,26540,3515,1582374401,9930
1404,1404,508,3620,3183,1581852401,8280
1405,1405,361,5294,2223,1582003601,10080
1406,1406,213,26697,27200,1581625601,6900
1407,1407,614,30601,3623,1582540001,6090
1408,1408,701,27238,4341,1581625601,6120
1409,1409,492,26700,3796,1581575201,6630
1410,1410,443,5226,1840,1581521201,10020
1411,1411,496,4258,3771,1581596801,10170
1412,1412,599,27238,5671,1582352801,6990
1413,1413,80,2088,3545,1581312401,13170
1414,1414,901,5303,26901,1582475201,5400
1415,1415,343,3876,5510,1582129601,12840
1416,1416,693,27223,2448,1581776801,9150
1417,1417,111,4638,2162,1582075601,4620
1418,1418,323,4318,3858,1582172801,12690
1419,1419,620,6440,27229,1581740801,4050
1420,1420,812,3186,3420,1581593201,3780
1421,1421,252,3982,3979,1582057601,9180
1422,1422,340,5906,3855,1582338401,5340
1423,1423,443,3862,3981,1581373601,9750
1424,1424,517,5079,4310,1582097201,7140
1425,1425,922,3471,3641,1582338401,9180
1426,1426,916,3879,3914,1582050401,4110
1427,1427,593,3898,5294,1581517601,6660
1428,1428,188,5204,2422,1582442801,7230
1429,1429,631,2648,1941,1581395201,5580
1430,1430,646,5536,1717,1582633601,11550
1431,1431,891,6193,5906,1581769601,7020
1432,1432,895,2638,3887,1581859601,12390
1433,1433,495,4156,2718,1582162001,9900
1434,1434,970,2398,2518,1582450001,11010
1435,1435,692,35102,3879,1581830801,7290
1436,1436,98,3921,3925,1582212401,4050
1437,1437,47,4423,26475,1582043201,5820
1438,1438,592,3675,4372,1581269201,6150
1439,1439,116,3482,3695,1582111601,11370
1440,1440,158,2775,26401,1581708401,8430
1441,1441,787,3463,3417,1582320401,12300
1442,1442,777,27197,5166,1582342001,12240
1443,1443,112,2247,3125,1581884801,5100
1444,1444,511,4516,5564,1582514801,3690
1445,1445,678,4958,26555,1581946001,6780
1446,1446,821,3543,5910,1581431201,3690
1447,1447,887,1973,323315,1581276401,4140
1448,1448,94,2878,27205,1582295201,10620
1449,1449,625,5631,3005,1582018001,10710
1450,1450,762,4762,2487,1582450001,8070
1451,1451,38,2162,44093,1581265601,9210
1452,1452,445,3667,5566,1582313201,14310
1453,1453,819,3263,27230,1581686801,8730
1454,1454,769,123,4533,1581283601,12840
1455,1455,21,3478,5453,1582270001,9780
1456,1456,452,26745,4456,1581697601,7260
1457,1457,760,3401,3066,1582471601,12930
1458,1458,288,4573,4019,1582360001,5640
1459,1459,978,3883,3879,1581568001,5400
1460,1460,804,3685,2608,1582093601,7770
1461,1461,899,5197,309668,1581910001,5430
1462,1462,927,4368,3982,1581888401,7890
1463,1463,407,3709,3478,1581773201,11550
1464,1464,668,299747,2513,1581413201,4140
1465,1465,806,6474,3979,1582021601,12600
1466,1466,512,5239,26755,1581661601,11460
1467,1467,824,3879,3623,1581733601,13890
1468,1468,793,2622,4613,1581301601,13020
1469,1469,647,2133,4038,1581902801,5100
1470,1470,550,3951,5026,1581406001,4290
1471,1471,850,3858,2415,1581586001,7560
1472,1472,362,3668,5891,1582658801,7710
1473,1473,64,27096,3419,1582129601,13650
1474,1474,872,3715,4461,1582298801,10170
1475,1475,625,3928,4456,1581665201,6060
1476,1476,750,4461,4408,1582226801,12660
1477,1477,495,5097,26835,1581506801,4170
1478,1478,849,4189,3005,1581470801,8430
1479,1479,893,1990,1770,1581359201,10860
1480,1480,417,27228,2216,1582032401,5070
1481,1481,378,6247,44093,1581794801,11520
1482,1482,763,2488,3620,1581262001,13650
1483,1483,450,123,2569,1581722801,5460
1484,1484,4,27188,5197,1581514001,10830
1485,1485,111,5977,3930,1581298001,5670
1486,1486,524,4355,2562,1581535601,13020
1487,1487,823,4368,4732,1581427601,11850
1488,1488,163,3213,3450,1581452801,4410
1489,1489,551,5872,3847,1582014401,11310
1490,1490,711,26380,1979,1582219601,6120
1491,1491,300,27225,27131,1581262001,10020
1492,1492,123,4979,2218,1582367201,4530
1493,1493,399,6519,26901,1581463601,13590
1494,1494,75,309298,3513,1581402401,7560
1495,1495,737,3595,5197,1582079201,8730
1496,1496,208,2697,32634,1582205201,12840
1497,1497,463,26751,3451,1582302401,9690
1498,1498,24,4638,2415,1581550001,9180
1499,1499,978,4613,3406,1581254801,8190
1500,1500,707,3491,4310,1581726401,8130
1501,1501,294,3766,3384,1581600401,11310
1502,1502,240,27223,26392,1581377201,8460
1503,1503,764,3894,299238,1582158401,8700
1504,1504,235,5453,3562,1581514001,9300
1505,1505,618,3844,26396,1581704801,10440
1506,1506,528,26745,4710,1582381601,13530
1507,1507,80,1717,3875,1582050401,12180
1508,1508,474,4680,4155,1582183601,10500
1509,1509,306,5097,26618,1582583201,10320
1510,1510,756,4806,2417,1581960401,7290
1511,1511,84,300795,27228,1581416801,8370
1512,1512,299,4459,4020,1582640801,9000
1513,1513,225,3664,3622,1581391601,9330
1514,1514,913,4345,1840,1582090001,13920
1515,1515,393,3928,26555,1582223201,7950
1516,1516,587,4293,3491,1581611201,4560
1517,1517,346,3926,3496,1582568801,5370
1518,1518,284,3715,3543,1582406801,7770
1519,1519,408,3754,4505,1582604801,10890
1520,1520,756,44483,3711,1582288001,10920
1521,1521,777,27225,3944,1581906401,12900
1522,1522,224,34954,5671,1582673201,7140
1523,1523,953,3667,4156,1581737201,8190
1524,1524,814,4516,26555,1581643601,13140
1525,1525,216,3844,3768,1582374401,4170
1526,1526,410,6474,2476,1581503201,5070
1527,1527,700,4956,3099,1581366401,6690
1528,1528,634,27200,26751,1581280001,5790
1529,1529,370,3700,4370,1581341201,7500
1530,1530,777,4251,4680,1581517601,7140
1531,1531,445,4710,42924,1581593201,7530
1532,1532,279,6104,4321,1582450001,9720
1533,1533,823,27201,3368,1582644401,7980
1534,1534,342,2398,313262,1581596801,12180
1535,1535,158,32672,2569,1581834401,13590
1536,1536,585,27214,2518,1582172801,9630
1537,1537,899,27217,4368,1581323201,6960
1538,1538,833,3366,2758,1582007201,6960
1539,1539,520,1986,5306,1582230401,12420
1540,1540,899,4731,5101,1581586001,13650
1541,1541,158,4956,5388,1581892001,3660
1542,1542,850,2224,4411,1582432001,7530
1543,1543,771,42967,2462,1581395201,5910
1544,1544,710,3496,5453,1581834401,7530
1545,1545,644,5977,3948,1581528401,13500
1546,1546,57,3441,5204,1581791201,4020
1547,1547,458,3863,2210,1581931601,5520
1548,1548,393,4035,6300,1581809201,11400
1549,1549,812,3908,2701,1582331201,4110
1550,1550,710,1986,26555,1581488801,12810
1551,1551,306,5063,2609,1581859601,8670
1552,1552,145,27194,3697,1582072001,11340
1553,1553,599,6455,3631,1581845201,12480
1554,1554,366,3673,2975,1582259201,8820
1555,1555,988,5079,4448,1582176401,8580
1556,1556,359,4839,5910,1582003601,8340
1557,1557,798,3690,2387,1581960401,11370
1558,1558,795,2908,5303,1581398801,5040
1559,1559,322,4573,4156,1582165601,10200
1560,1560,573,26700,4456,1581902801,10830
1561,1561,842,3263,2115,1581679601,6660
1562,1562,239,2669,2419,1581751601,6390
1563,1563,149,3897,6446,1581553601,13500
1564,1564,822,1973,26540,1581571601,12030
1565,1565,308,3928,3247,1582036001,13980
1566,1566,703,26697,3845,1581510401,4410
1567,1567,825,27201,3876,1582565201,5760
1568,1568,310,3771,5204,1581276401,3930
1569,1569,510,2609,3622,1582644401,9570
1570,1570,704,2718,3638,1581582401,10350
1571,1571,380,2518,3685,1581258401,3690
1572,1572,549,3948,3494,1582360001,10500
1573,1573,642,44686,27219,1581899201,12240
1574,1574,80,4189,3899,1582057601,13290
1575,1575,629,3868,5453,1581780401,9750
1576,1576,984,5697,27198,1581326801,4170
1577,1577,340,32672,34954,1581848801,12330
1578,1578,865,3408,5663,1582633601,8820
1579,1579,504,3368,2090,1582338401,6690
1580,1580,319,6015,3260,1582396001,10200
1581,1581,344,4156,2418,1581575201,5340
1582,1582,602,2488,27201,1582169201,7680
1583,1583,737,2578,3899,1581730001,5190
1584,1584,614,3875,3422,1582666001,14190
1585,1585,134,27197,5166,1582180001,11880
1586,1586,690,5079,3897,1581967601,9720
1587,1587,345,2155,4820,1582367201,8310
1588,1588,453,3883,3040,1581694001,4650
1589,1589,651,3930,3765,1582244801,10080
1590,1590,617,3263,4551,1582032401,11790
1591,1591,999,6440,3594,1581960401,6180
1592,1592,12,5433,5689,1582262801,5190
1593,1593,631,6476,2518,1582608401,7680
1594,1594,849,3496,3997,1582176401,5610
1595,1595,763,6406,2210,1582172801,11310
1596,1596,305,3766,27194,1581424001,12180
1597,1597,25,27202,2220,1582500401,8400
1598,1598,637,2385,3667,1581971201,14070
1599,1599,514,3709,2216,1582424801,13680
1600,1600,78,26535,3186,1582334801,12690
1601,1601,730,4408,3392,1582561601,11280
1602,1602,582,4038,26751,1582504001,6780
1603,1603,795,3855,2225,1582432001,7890
1604,1604,867,5882,3005,1581614801,7890
1605,1605,725,26751,4839,1581971201,8730
1606,1606,901,2088,3876,1581820001,7680
1607,1607,146,4342,3569,1582590401,10560
1608,1608,611,3466,4644,1581913601,13500
1609,1609,810,4340,3545,1581755201,4800
1610,1610,337,4344,27205,1581964001,11820
1611,1611,344,2608,4710,1582302401,4170
1612,1612,162,1973,4354,1582572401,6630
1613,1613,766,26835,27199,1581661601,14130
1614,1614,380,26412,5564,1581305201,8310
1615,1615,961,6015,4296,1581913601,8940
1616,1616,180,27212,4542,1582367201,4140
1617,1617,883,3457,27243,1582014401,11010
1618,1618,805,3579,2415,1582601201,12750
1619,1619,340,2481,3186,1581294401,8700
1620,1620,21,3668,299747,1582666001,7530
1621,1621,629,27223,3249,1582198001,7860
1622,1622,471,2601,3562,1581809201,12720
1623,1623,777,4296,4951,1582075601,6540
1624,1624,649,26394,4137,1581359201,13470
1625,1625,103,3887,5388,1581442001,8790
1626,1626,942,5536,2088,1582032401,12780
1627,1627,298,26378,3875,1582097201,5160
1628,1628,45,27220,3584,1581503201,10140
1629,1629,12,5781,4379,1581589601,7200
1630,1630,404,325947,4614,1581827201,13890
1631,1631,480,5360,4516,1581877601,5250
1632,1632,378,300320,26755,1581352001,4710
1633,1633,669,1928,2792,1581989201,13470
1634,1634,610,5974,4509,1581791201,7260
1635,1635,267,6300,2429,1582356401,9840
1636,1636,183,2609,6366,1581298001,9420
1637,1637,31,2942,3408,1582637201,11700
1638,1638,245,3567,4459,1581514001,8520
1639,1639,215,6467,26476,1582057601,14010
1640,1640,844,26835,3602,1582626401,10050
1641,1641,904,3974,2638,1582248401,6870
1642,1642,695,4354,27219,1582072001,8820
1643,1643,44,5197,2766,1582363601,3870
1644,1644,810,3747,26887,1582511201,3900
1645,1645,748,3632,3857,1582608401,11910
1646,1646,809,26755,4189,1581884801,11400
1647,1647,481,26744,26401,1581946001,11970
1648,1648,681,3391,4251,1582637201,6720
1649,1649,132,3605,3681,1582176401,4590
1650,1650,740,26392,3595,1582237601,12120
1651,1651,518,2398,332096,1582320401,10410
1652,1652,379,5891,27229,1582522001,5700
1653,1653,277,3595,4434,1581460001,5400
1654,1654,396,3099,3584,1581748001,6240
1655,1655,328,6255,5639,1581722801,6360
1656,1656,502,3766,6193,1582572401,5520
1657,1657,472,2669,27236,1582612001,8970
1658,1658,532,3668,3499,1582237601,13740
1659,1659,408,27236,2894,1582579601,5820
1660,1660,912,2398,32672,1581553601,4470
1661,1661,255,2225,26380,1581640001,13440
1662,1662,519,4038,41136,1582032401,10650
1663,1663,420,4411,3604,1581395201,8820
1664,1664,70,4820,4423,1582320401,11820
1665,1665,909,27119,2118,1582504001,10200
1666,1666,532,26394,4490,1581258401,13770
1667,1667,363,3561,3707,1581694001,5940
1668,1668,780,27188,2422,1581377201,13500
1669,1669,797,3675,3878,1582554401,11130
1670,1670,965,3405,331433,1582457201,4320
1671,1671,363,2155,3099,1581816401,8160
1672,1672,601,3467,3040,1582158401,8040
1673,1673,8,6446,3569,1581254801,13860
1674,1674,201,27188,26534,1581870401,5670
1675,1675,949,3503,27205,1581992801,12600
1676,1676,389,4610,5631,1582648001,4650
1677,1677,262,4448,3847,1582496801,12900
1678,1678,241,2864,26412,1581809201,5430
1679,1679,594,2492,5516,1581528401,10140
1680,1680,433,5433,26463,1581575201,11490
1681,1681,994,41136,3894,1581676001,11220
1682,1682,221,4340,26744,1582237601,12570
1683,1683,732,4551,3892,1582540001,11280
1684,1684,334,3894,3490,1582352801,9420
1685,1685,949,4318,3471,1581474401,4290
1686,1686,515,27229,3396,1581924401,5550
1687,1687,89,324731,3898,1582439201,10170
1688,1688,101,2492,42924,1582072001,8160
1689,1689,652,27229,2213,1581661601,6180
1690,1690,494,27200,4528,1582176401,4410
1691,1691,436,28118,3547,1582399601,8190
1692,1692,828,34954,26411,1582007201,5820
1693,1693,183,3588,2537,1582025201,6150
1694,1694,517,3406,3494,1581503201,9420
1695,1695,419,3972,27221,1581877601,11160
1696,1696,531,6467,3099,1582396001,3810
1697,1697,504,5303,26540,1582536401,12570
1698,1698,545,3899,4342,1582162001,14130
1699,1699,170,2998,26887,1581863201,10440
1700,1700,711,5453,3905,1582640801,7500
1701,1701,954,2387,3879,1581866801,14220
1702,1702,596,4004,5882,1582158401,5190
1703,1703,938,3095,3997,1582630001,5970
1704,1704,871,1941,3366,1581773201,5940
1705,1705,832,3643,26535,1581618401,12960
1706,1706,216,3980,4354,1582000001,9870
1707,1707,717,5303,6446,1581290801,12900
1708,1708,727,3772,4569,1581618401,4170
1709,1709,108,3796,3084,1582212401,11940
1710,1710,74,309298,3901,1581665201,5790
1711,1711,872,309298,5516,1581827201,6270
1712,1712,848,4427,4156,1581445601,12360
1713,1713,674,5631,300795,1581712001,6690
1714,1714,600,6431,3853,1581654401,3780
1715,1715,966,6440,3795,1582212401,14250
1716,1716,284,6255,3633,1581323201,13110
1717,1717,131,2418,5910,1581276401,9420
1718,1718,550,27200,26378,1581265601,8250
1719,1719,123,5360,41624,1581427601,11460
1720,1720,842,26555,1986,1582111601,13410
1721,1721,460,3795,3206,1581823601,13050
1722,1722,728,3638,27215,1582540001,4950
1723,1723,951,3486,4368,1582050401,7560
1724,1724,457,3171,6193,1581956801,4440
1725,1725,412,299738,2601,1581355601,11670
1726,1726,137,3183,3438,1581596801,4590
1727,1727,283,26727,3451,1582180001,7440
1728,1728,987,3680,3406,1582630001,13710
1729,1729,836,3873,3982,1581283601,13020
1730,1730,969,5212,6474,1581787601,7200
1731,1731,14,3681,5974,1582662401,8490
1732,1732,155,4859,3898,1581625601,11070
1733,1733,476,4533,5197,1581420401,3720
1734,1734,799,4226,2493,1581769601,6510
1735,1735,480,5101,3401,1581481601,13050
1736,1736,539,4372,3562,1581686801,4350
1737,1737,204,2162,2578,1582514801,12360
1738,1738,146,2421,2570,1581776801,7590
1739,1739,620,2448,2775,1581312401,12420
1740,1740,576,5697,2419,1581661601,9390
1741,1741,671,2224,3466,1581571601,14160
1742,1742,786,3657,2389,1582583201,5070
1743,1743,874,4004,3670,1582068401,7830
1744,1744,832,4528,26535,1581380801,5310
1745,1745,27,27193,4386,1582536401,13080
1746,1746,420,3680,308273,1582453601,4050
1747,1747,302,4512,4340,1582338401,7110
1748,1748,342,3561,2450,1581409601,9150
1749,1749,998,3845,2942,1581809201,8550
1750,1750,535,26874,27214,1581640001,6300
1751,1751,463,5222,5239,1581517601,8400
1752,1752,537,3454,6384,1581902801,5370
1753,1753,402,3573,5536,1581478001,6480
1754,1754,42,3868,27195,1582097201,10980
1755,1755,885,3610,2385,1582626401,7260
1756,1756,183,26674,26647,1582388801,13170
1757,1757,610,4341,5453,1581636401,9030
1758,1758,599,6423,26394,1581877601,6600
1759,1759,185,3401,5564,1581949601,12270
1760,1760,0,2625,3392,1581258401,5340
1761,1761,146,3206,3366,1581877601,5490
1762,1762,108,3924,5653,1581600401,4860
1763,1763,134,2488,3972,1581982001,9450
1764,1764,331,6193,4710,1581593201,9570
1765,1765,144,3938,2157,1581380801,10770
1766,1766,142,3491,2429,1581269201,12150
1767,1767,304,5897,2162,1581780401,11610
1768,1768,626,27220,2090,1581650801,3600
1769,1769,800,3531,2541,1582644401,7410
1770,1770,296,5897,27119,1581701201,8880
1771,1771,712,4185,3752,1581956801,8070
1772,1772,34,2864,5023,1581895601,14370
1773,1773,804,3640,4859,1582658801,12600
1774,1774,584,3981,3227,1581953201,5550
1775,1775,593,6489,2429,1581935201,7380
1776,1776,95,6243,3643,1581758801,7140
1777,1777,171,5598,4070,1581773201,9210
1778,1778,243,3602,3898,1582334801,3630
1779,1779,950,3206,3408,1581434801,5070
1780,1780,991,3633,3384,1582554401,9570
1781,1781,78,5166,4318,1582288001,3630
1782,1782,401,313262,2493,1581881201,6780
1783,1783,978,3632,2220,1581679601,5130
1784,1784,17,3690,2648,1582018001,11250
1785,1785,758,3914,2622,1581431201,6990
1786,1786,57,3765,27192,1582284401,6390
1787,1787,656,5239,313262,1582100801,9930
1788,1788,563,2422,4386,1581668801,4230
1789,1789,402,27198,4567,1581784001,13110
1790,1790,860,5882,331433,1581791201,14190
1791,1791,254,2766,2448,1581618401,10080
1792,1792,784,2487,5097,1581967601,12270
1793,1793,758,3909,2493,1581805601,5280
1794,1794,38,3755,2212,1582421201,6210
1795,1795,474,2775,27194,1581312401,8190
1796,1796,450,27199,2216,1581611201,8040
1797,1797,36,4553,27217,1581593201,11220
1798,1798,492,3450,26401,1582496801,5820
1799,1799,306,2975,27193,1582385201,8700
1800,1800,437,6506,4378,1582025201,5520
1801,1801,423,3864,2222,1581701201,4710
1802,1802,707,3503,3899,1582306001,13710
1803,1803,437,3552,2218,1582309601,5640
1804,1804,318,3641,6506,1581355601,6930
1805,1805,905,3924,6061,1581283601,9510
1806,1806,445,299747,3491,1581316001,3750
1807,1807,45,26404,5235,1582313201,8340
1808,1808,12,3503,2530,1582000001,4710
1809,1809,177,2578,4372,1582079201,10020
1810,1810,136,2462,5306,1582565201,8640
1811,1811,673,3260,2513,1582198001,7200
1812,1812,827,2270,4434,1582612001,8040
1813,1813,81,3901,3183,1581758801,11130
1814,1814,404,2401,3697,1581740801,8790
1815,1815,234,5239,6487,1581524801,9180
1816,1816,899,2599,1990,1582010801,12750
1817,1817,511,27194,3466,1581650801,9570
1818,1818,663,4459,4340,1581841601,13560
1819,1819,293,3547,3913,1581899201,6120
1820,1820,235,3993,3496,1582162001,7050
1821,1821,444,3641,3744,1582374401,6900
1822,1822,240,26475,4515,1581917201,3870
1823,1823,421,26412,2212,1581985601,5130
1824,1824,432,3620,3552,1582439201,3780
1825,1825,78,3744,3448,1581694001,14250
1826,1826,690,2417,3633,1582100801,12900
1827,1827,830,26636,3528,1581809201,10680
1828,1828,966,5168,2601,1582507601,13320
